event-id,visible,timestamp,location-long,location-lat,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16309938,true,2002-06-09 00:46:00.000,8.61338566407834,47.5583784901667,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309967,true,2002-06-09 00:57:00.000,8.61138009497169,47.5611574463101,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309968,true,2002-06-09 01:26:00.000,8.60861471089954,47.5606656158496,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309969,true,2002-06-09 02:47:00.000,8.62756010916782,47.5494732831579,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309970,true,2002-06-09 22:11:00.000,8.62398238960352,47.5883271475216,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309971,true,2002-06-09 22:25:00.000,8.62613813171145,47.5864196815111,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309972,true,2002-06-09 22:32:00.000,8.62429856304103,47.5844207637836,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309973,true,2002-06-09 22:40:00.000,8.62068778612734,47.6092978351633,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309974,true,2002-06-09 23:05:00.000,8.61743946902822,47.5557472618143,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309977,true,2002-06-09 23:14:00.000,8.6194189896464,47.5545037713538,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309978,true,2002-06-09 23:20:00.000,8.61580661866282,47.5577482410476,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309979,true,2002-06-09 23:38:00.000,8.61529800127605,47.5555395393738,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309980,true,2002-06-09 23:45:00.000,8.6177006654649,47.561125801102,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309981,true,2002-06-10 00:15:00.000,8.61717050796291,47.5636707023792,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309982,true,2002-06-10 22:05:00.000,8.62626327994726,47.5375528521844,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309983,true,2002-06-11 21:50:00.000,8.63941466010269,47.6159331379389,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309984,true,2002-06-11 22:08:00.000,8.62267002243872,47.582422720778,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309985,true,2002-06-11 22:17:00.000,8.58979470307874,47.5951680031542,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309986,true,2002-06-11 22:36:00.000,8.61031870073345,47.5948587738035,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309987,true,2002-06-11 22:46:00.000,8.60919333872602,47.6245526012692,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309988,true,2002-06-11 23:07:00.000,8.61006103310785,47.6255345274962,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309989,true,2002-06-11 23:34:00.000,8.59240035027184,47.5704731846491,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309990,true,2002-06-11 23:56:00.000,8.62923504288718,47.5918844008756,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309991,true,2002-06-12 21:54:00.000,8.62342981641429,47.5952218792206,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309992,true,2002-06-12 22:01:00.000,8.6222594284882,47.5556838356375,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309993,true,2002-06-12 22:07:00.000,8.62642116553427,47.5768269679298,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309994,true,2002-06-12 22:13:00.000,8.60960090140317,47.582204326185,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309995,true,2002-06-12 22:42:00.000,8.55013626960834,47.6067808877181,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309870,true,2002-06-12 22:51:00.000,8.5961159239103,47.6131273504015,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309996,true,2002-06-12 23:30:00.000,8.64576814854797,47.6121609112992,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309871,true,2002-06-12 23:44:00.000,8.64652145647076,47.6085769305518,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309872,true,2002-06-13 00:02:00.000,8.64935339217043,47.6041530151206,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309875,true,2002-06-13 00:05:00.000,8.6475611827132,47.6067621959259,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309876,true,2002-06-13 00:17:00.000,8.64717342523281,47.6073048977701,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309879,true,2002-06-13 00:37:00.000,8.62241898142942,47.5842283867456,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309880,true,2002-06-13 00:58:00.000,8.62397907391825,47.5946151754864,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309881,true,2002-06-13 01:07:00.000,8.60630847159414,47.5897818496857,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309882,true,2002-06-13 01:50:00.000,8.59975484702343,47.5699670667337,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309883,true,2002-06-13 02:06:00.000,8.62910679564076,47.5411033098998,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309884,true,2002-06-13 02:27:00.000,8.64191495101682,47.5274020141659,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309885,true,2002-06-13 02:38:00.000,8.61271380690005,47.55832736475,,"radio-transmitter","Vespertilio murinus","#1918746","021","Parti-colored bat Safi Switzerland"
16309853,true,2003-06-18 23:24:00.000,7.12215914303657,46.9405513766097,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309854,true,2003-06-19 00:08:00.000,7.12063676139408,46.935132425738,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309855,true,2003-06-19 00:20:00.000,7.1154773601881,46.9445057968186,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309856,true,2003-06-19 00:45:00.000,7.11668681799806,46.9365332381,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309857,true,2003-06-19 00:57:00.000,7.11563049861087,46.9311206569044,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309858,true,2003-06-19 01:09:00.000,7.10659478480651,46.9389864175498,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309859,true,2003-06-19 01:49:00.000,7.11973581890645,46.9372848966031,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309860,true,2003-06-19 02:02:00.000,7.12087471773088,46.9381034119305,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309861,true,2003-06-19 02:13:00.000,7.11989613103164,46.9391263561705,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
16309862,true,2003-06-19 02:49:00.000,7.08388465148232,46.9401378285203,,"radio-transmitter","Vespertilio murinus","#1918743","553","Parti-colored bat Safi Switzerland"
